	feature	weight	abs
6560	TNIP2	0.0	0.0
6559	TULP3	0.0	0.0
6558	URGCP	0.0	0.0
6557	PPAP2A	0.0	0.0
6556	MAP4K3	0.0	0.0
6555	NLRX1	0.0	0.0
6554	CSF3R	0.0	0.0
6553	VAMP7	0.0	0.0
6552	PUS1	0.0	0.0
6579	TYRO3	0.0	0.0
6580	FZD5	0.0	0.0
6581	ZNF503	0.0	0.0
6597	ASF1A	0.0	0.0
6610	COX11	0.0	0.0
6609	RNF103	0.0	0.0
6608	TGFB1I1	0.0	0.0
6607	ZBTB11	0.0	0.0
6606	CCNF	0.0	0.0
6605	LYNX1	0.0	0.0
6603	SNHG7	0.0	0.0
6602	UBE2W	0.0	0.0
6601	XRCC3	0.0	0.0
6600	NT5C	0.0	0.0
6599	RAB3IP	0.0	0.0
6598	UTP20	0.0	0.0
6595	TLN2	0.0	0.0
6582	DYRK2	0.0	0.0
6594	TSEN54	0.0	0.0
6593	TCTN3	0.0	0.0
6592	SNAPIN	0.0	0.0
6591	DMPK	0.0	0.0
6590	POLE4	0.0	0.0
6589	WDR45	0.0	0.0
6588	OBFC2A	0.0	0.0
6587	BRD8	0.0	0.0
6586	ARHGAP29	0.0	0.0
6585	C7orf40	0.0	0.0
6584	AQP4	0.0	0.0
6583	GNL3L	0.0	0.0
6551	THUMPD1	0.0	0.0
6549	CDK11B	0.0	0.0
6740	HS1BP3	0.0	0.0
6548	DENND1A	0.0	0.0
6516	FAM13A	0.0	0.0
6515	DOCK7	0.0	0.0
6514	PGRMC2	0.0	0.0
6513	NUDT4	0.0	0.0
6512	COPZ2	0.0	0.0
6511	SLC45A4	0.0	0.0
6510	BAHCC1	0.0	0.0
6509	MAN2A1	0.0	0.0
6508	ISG20	0.0	0.0
6507	IFI27L2	0.0	0.0
6506	STARD3	0.0	0.0
6505	NDUFB1	0.0	0.0
6504	CEP192	0.0	0.0
6503	TTK	0.0	0.0
6502	MPG	0.0	0.0
6501	RARS2	0.0	0.0
6500	DLL1	0.0	0.0
6499	C5orf43	0.0	0.0
6498	PLEKHA4	0.0	0.0
6497	SMOX	0.0	0.0
6496	FAM177A1	0.0	0.0
6495	CYHR1	0.0	0.0
6494	RAB8B	0.0	0.0
6493	CSNK2A1P	0.0	0.0
6492	TMEM185B	0.0	0.0
6491	EBPL	0.0	0.0
6490	C8orf30A	0.0	0.0
6517	NDUFA12	0.0	0.0
6518	ZNF3	0.0	0.0
6520	PIGC	0.0	0.0
6535	FANCA	0.0	0.0
6547	TRIM59	0.0	0.0
6546	HOMEZ	0.0	0.0
6545	MSTO1	0.0	0.0
6544	C19orf61	0.0	0.0
6543	PFKFB2	0.0	0.0
6542	STYXL1	0.0	0.0
6541	AIMP2	0.0	0.0
6540	PFDN1	0.0	0.0
6539	C12orf10	0.0	0.0
6538	ZFC3H1	0.0	0.0
6537	ALAD	0.0	0.0
6536	C9orf25	0.0	0.0
6534	ARHGAP17	0.0	0.0
6521	PCSK6	0.0	0.0
6533	RNF138	0.0	0.0
6532	TXNDC15	0.0	0.0
6531	CPA3	0.0	0.0
6530	SPATS2	0.0	0.0
6529	UGT1A9	0.0	0.0
6528	ABHD10	0.0	0.0
6527	ABCA7	0.0	0.0
6526	FAM18B	0.0	0.0
6525	ADPRHL2	0.0	0.0
6524	EML1	0.0	0.0
6523	PLCB4	0.0	0.0
6522	ZBTB41	0.0	0.0
6611	CSTF2T	0.0	0.0
6612	RASSF7	0.0	0.0
6613	PLRG1	0.0	0.0
6614	EXOSC5	0.0	0.0
6709	APOBEC3C	0.0	0.0
6708	NDUFA7	0.0	0.0
6707	CRK	0.0	0.0
6706	FAM98A	0.0	0.0
6705	NR2C2AP	0.0	0.0
6704	CCNYL1	0.0	0.0
6703	ZNF22	0.0	0.0
6702	SEC24B	0.0	0.0
6701	SMARCAD1	0.0	0.0
6700	LYRM2	0.0	0.0
6699	MYEOV2	0.0	0.0
6697	MYL6B	0.0	0.0
6696	AP3B1	0.0	0.0
6695	FAM110A	0.0	0.0
6694	TP53I13	0.0	0.0
6693	ROR2	0.0	0.0
6692	EIF2C2	0.0	0.0
6691	FAM113A	0.0	0.0
6690	TM7SF2	0.0	0.0
6689	PLCD3	0.0	0.0
6688	NUF2	0.0	0.0
6687	RFNG	0.0	0.0
6685	FAM53C	0.0	0.0
6684	ZCCHC24	0.0	0.0
6683	DLC1	0.0	0.0
6682	AIF1L	0.0	0.0
6680	ACADSB	0.0	0.0
6710	MEX3D	0.0	0.0
6711	HEATR5A	0.0	0.0
6712	S1PR5	0.0	0.0
6727	DNAJB4	0.0	0.0
6739	SYNM	0.0	0.0
6738	DKFZp761E198	0.0	0.0
6737	HARS	0.0	0.0
6736	ECHDC3	0.0	0.0
6735	TFAM	0.0	0.0
6734	C19orf24	0.0	0.0
6733	ING4	0.0	0.0
6732	BAG2	0.0	0.0
6731	PSPC1	0.0	0.0
6730	MKNK1	0.0	0.0
6729	DYSF	0.0	0.0
6728	KLC3	0.0	0.0
6726	HOMER2	0.0	0.0
6713	ZNF32	0.0	0.0
6725	KRIT1	0.0	0.0
6724	MIB2	0.0	0.0
6723	GMPPA	0.0	0.0
6722	PCID2	0.0	0.0
6721	CORO7	0.0	0.0
6720	GAMT	0.0	0.0
6719	MTA3	0.0	0.0
6718	CLEC16A	0.0	0.0
6717	CST1	0.0	0.0
6716	ELOVL6	0.0	0.0
6715	C16orf80	0.0	0.0
6714	C14orf156	0.0	0.0
6679	MCM8	0.0	0.0
6677	XRCC1	0.0	0.0
6676	WDR59	0.0	0.0
6628	SSH2	0.0	0.0
6641	AIMP1	0.0	0.0
6640	ZNF746	0.0	0.0
6639	IBTK	0.0	0.0
6638	DDX52	0.0	0.0
6637	CSF2RB	0.0	0.0
6636	CBR3	0.0	0.0
6635	ACAD11	0.0	0.0
6634	KIAA2018	0.0	0.0
6633	CASP10	0.0	0.0
6632	AIF1	0.0	0.0
6630	EXOSC4	0.0	0.0
6629	SYF2	0.0	0.0
6627	C15orf23	0.0	0.0
6643	SLC25A37	0.0	0.0
6626	GINS2	0.0	0.0
6625	APPBP2	0.0	0.0
6624	TMEM111	0.0	0.0
6623	TPP2	0.0	0.0
6622	LIMD1	0.0	0.0
6621	SGMS2	0.0	0.0
6620	LRRC42	0.0	0.0
6619	JKAMP	0.0	0.0
6618	HAP1	0.0	0.0
6617	DUSP23	0.0	0.0
6616	FAM82A2	0.0	0.0
6615	PPP1R8	0.0	0.0
6642	ZNRF3	0.0	0.0
6644	MAP4K2	0.0	0.0
6675	SURF1	0.0	0.0
6660	MTX1	0.0	0.0
6674	KLF16	0.0	0.0
6673	GPATCH4	0.0	0.0
6672	TMEM44	0.0	0.0
6670	COX15	0.0	0.0
6669	DENND4A	0.0	0.0
6668	SMPD1	0.0	0.0
6667	TRANK1	0.0	0.0
6666	L3MBTL2	0.0	0.0
6665	SEC23IP	0.0	0.0
6664	SNAP29	0.0	0.0
6662	RAB27A	0.0	0.0
6661	PTPRM	0.0	0.0
6659	HAVCR2	0.0	0.0
6645	FAM96A	0.0	0.0
6658	PPP1R7	0.0	0.0
6657	RNF14	0.0	0.0
6656	C5orf23	0.0	0.0
6655	UHRF2	0.0	0.0
6654	STON1	0.0	0.0
6652	CNNM4	0.0	0.0
6651	RBMXL1	0.0	0.0
6650	SLC30A7	0.0	0.0
6649	DTX3	0.0	0.0
6648	CNOT6	0.0	0.0
6647	HSPA4L	0.0	0.0
6646	DSCR3	0.0	0.0
4108	PSD4	0.0	0.0
0	KRT5	0.0	0.0
4106	KLHDC5	0.0	0.0
1378	CLTA	0.0	0.0
1376	AKAP13	0.0	0.0
1375	MT1X	0.0	0.0
1374	UBE2L6	0.0	0.0
1373	MRPL3	0.0	0.0
1372	H2AFV	0.0	0.0
1371	EMILIN1	0.0	0.0
1370	PPM1G	0.0	0.0
1369	ADIPOR1	0.0	0.0
1367	PAPOLA	0.0	0.0
1366	AP3D1	0.0	0.0
1365	BLCAP	0.0	0.0
1364	COL16A1	0.0	0.0
1362	KRT7	0.0	0.0
1361	LAMB2	0.0	0.0
1359	RCN2	0.0	0.0
1358	EIF3M	0.0	0.0
1357	XPR1	0.0	0.0
1356	PDPN	0.0	0.0
1355	TM9SF3	0.0	0.0
1354	VANGL2	0.0	0.0
1353	SDHA	0.0	0.0
1352	EPRS	0.0	0.0
1351	ZC3H7B	0.0	0.0
1350	FDPS	0.0	0.0
1349	SEP15	0.0	0.0
1348	KHSRP	0.0	0.0
1347	ACO2	0.0	0.0
1377	STOML2	0.0	0.0
1379	DNAJB11	0.0	0.0
1410	SLC38A10	0.0	0.0
1380	GSTM3	0.0	0.0
1408	KIAA0284	0.0	0.0
1407	EP300	0.0	0.0
1406	RRM1	0.0	0.0
1405	PRKX	0.0	0.0
1404	POR	0.0	0.0
1403	PPP1CC	0.0	0.0
1402	PPIF	0.0	0.0
1401	TRIM2	0.0	0.0
1400	MTDH	0.0	0.0
1399	PHC2	0.0	0.0
1397	PITX1	0.0	0.0
1396	TMEM109	0.0	0.0
1395	TAP2	0.0	0.0
1394	HNRNPUL2	0.0	0.0
1393	SCRIB	0.0	0.0
1392	PABPC4	0.0	0.0
1391	HSPE1	0.0	0.0
1390	SIPA1L2	0.0	0.0
1389	KDM5B	0.0	0.0
1388	IL4R	0.0	0.0
1387	HCLS1	0.0	0.0
1386	TRAF7	0.0	0.0
1385	ID1	0.0	0.0
1384	HADHA	0.0	0.0
1383	MUC4	0.0	0.0
1382	TPD52L2	0.0	0.0
1381	MTCH1	0.0	0.0
1346	RNH1	0.0	0.0
1345	RSL1D1	0.0	0.0
1344	MAPK6	0.0	0.0
1343	KPNA4	0.0	0.0
1310	DLG1	0.0	0.0
1309	KARS	0.0	0.0
1308	OPA1	0.0	0.0
1307	HMGB2	0.0	0.0
1304	SYNPO	0.0	0.0
1303	FLII	0.0	0.0
1302	PA2G4	0.0	0.0
1301	NAPSA	0.0	0.0
1300	PARP9	0.0	0.0
1299	TSPAN13	0.0	0.0
1297	PRSS8	0.0	0.0
1296	FAM162A	0.0	0.0
1295	TACC1	0.0	0.0
1294	RPS4Y1	0.0	0.0
1293	LASS2	0.0	0.0
1292	MYH11	0.0	0.0
1291	PML	0.0	0.0
1290	STAT2	0.0	0.0
1288	ZMIZ1	0.0	0.0
1287	CLDN7	0.0	0.0
1286	PPA1	0.0	0.0
1285	MLLT6	0.0	0.0
1284	TTC3	0.0	0.0
1283	PYGL	0.0	0.0
1281	ZNF664	0.0	0.0
1280	TK1	0.0	0.0
1279	NEDD9	0.0	0.0
1311	PSAT1	0.0	0.0
1312	DTX3L	0.0	0.0
1313	SMAD3	0.0	0.0
1330	GPX4	0.0	0.0
1342	ARID1A	0.0	0.0
1341	PSMB5	0.0	0.0
1340	UBAP2L	0.0	0.0
1339	RBM39	0.0	0.0
1338	FAM60A	0.0	0.0
1337	CCND2	0.0	0.0
1336	FAM3C	0.0	0.0
1335	FERMT1	0.0	0.0
1334	PDCD6	0.0	0.0
1333	CYBA	0.0	0.0
1332	GLUD1	0.0	0.0
1331	TNS3	0.0	0.0
1329	ABCA13	0.0	0.0
1314	SERPINB1	0.0	0.0
1328	STT3A	0.0	0.0
1327	RAB6A	0.0	0.0
1326	SFRS2	0.0	0.0
1324	MLL2	0.0	0.0
1323	IPO5	0.0	0.0
1322	HLA-H	0.0	0.0
1321	CS	0.0	0.0
1320	GUK1	0.0	0.0
1319	APEX1	0.0	0.0
1318	CKAP5	0.0	0.0
1317	GBP1	0.0	0.0
1315	OAS2	0.0	0.0
1409	YAP1	0.0	0.0
1411	CMIP	0.0	0.0
1536	SMC1A	0.0	0.0
1503	CHMP4B	0.0	0.0
1500	AMOTL1	0.0	0.0
1499	SFRS5	0.0	0.0
1498	NCSTN	0.0	0.0
1497	DUSP6	0.0	0.0
1496	EPHA2	0.0	0.0
1495	TWF1	0.0	0.0
1494	SFRS1	0.0	0.0
1493	TMEM176B	0.0	0.0
1492	GREM1	0.0	0.0
1491	ATP6V1E1	0.0	0.0
1490	CTHRC1	0.0	0.0
1489	CPE	0.0	0.0
1488	NTS	0.0	0.0
1487	RUNX1	0.0	0.0
1486	SEMA3C	0.0	0.0
1485	BCL9L	0.0	0.0
1484	PRAME	0.0	0.0
1483	BNIP3L	0.0	0.0
1482	NSUN2	0.0	0.0
1481	GPR107	0.0	0.0
1480	HTRA3	0.0	0.0
1479	SLC12A7	0.0	0.0
1478	MATR3	0.0	0.0
1477	KIAA1217	0.0	0.0
1476	SNX3	0.0	0.0
1475	NOC2L	0.0	0.0
1474	RRM2	0.0	0.0
1502	BANF1	0.0	0.0
1504	ARL6IP5	0.0	0.0
1412	M6PR	0.0	0.0
1505	CYBRD1	0.0	0.0
1533	H2AFY	0.0	0.0
1532	CLPTM1	0.0	0.0
1531	SEL1L	0.0	0.0
1530	ZC3H11A	0.0	0.0
1529	H6PD	0.0	0.0
1528	B4GALT5	0.0	0.0
1527	SLC6A6	0.0	0.0
1526	HECTD1	0.0	0.0
1525	COPB1	0.0	0.0
1524	ANXA6	0.0	0.0
1523	ACIN1	0.0	0.0
1522	PHB	0.0	0.0
1521	SMARCD2	0.0	0.0
1520	DNMT1	0.0	0.0
1519	NPNT	0.0	0.0
1518	PPP4R1	0.0	0.0
1517	GSTO1	0.0	0.0
1516	C10orf10	0.0	0.0
1515	MYH10	0.0	0.0
1514	C10orf58	0.0	0.0
1513	RPA1	0.0	0.0
1512	PLXNB1	0.0	0.0
1511	PDXK	0.0	0.0
1510	TRIP12	0.0	0.0
1509	IL13RA1	0.0	0.0
1508	IFITM2	0.0	0.0
1507	NASP	0.0	0.0
1473	ATP5L	0.0	0.0
1472	LAMP3	0.0	0.0
1471	PRKCI	0.0	0.0
1470	MBNL1	0.0	0.0
1439	MAPKAPK2	0.0	0.0
1438	POLD2	0.0	0.0
1437	APOA1BP	0.0	0.0
1436	GAS5	0.0	0.0
1435	SBNO2	0.0	0.0
1434	C6orf106	0.0	0.0
1433	PGRMC1	0.0	0.0
1432	EXT1	0.0	0.0
1431	BNIP3	0.0	0.0
1430	ADAM23	0.0	0.0
1429	NPLOC4	0.0	0.0
1428	EPS8	0.0	0.0
1427	AUP1	0.0	0.0
1426	CCL18	0.0	0.0
1425	COX6A1	0.0	0.0
1424	ATP6V0E1	0.0	0.0
1423	ACP5	0.0	0.0
1422	MAN2B1	0.0	0.0
1421	SEC31A	0.0	0.0
1420	IL32	0.0	0.0
1419	CYFIP1	0.0	0.0
1418	MED15	0.0	0.0
1417	KEAP1	0.0	0.0
1416	ETS1	0.0	0.0
1415	SC5DL	0.0	0.0
1414	HDAC2	0.0	0.0
1413	RAB11A	0.0	0.0
1440	LTBP3	0.0	0.0
1441	BCR	0.0	0.0
1442	CXCR4	0.0	0.0
1457	HMGB3	0.0	0.0
1469	RAB1A	0.0	0.0
1468	PLXND1	0.0	0.0
1467	ANKRD11	0.0	0.0
1466	HLA-F	0.0	0.0
1465	IL1R1	0.0	0.0
1464	SDF4	0.0	0.0
1463	ATP6V0C	0.0	0.0
1462	TSPAN14	0.0	0.0
1461	PTPN13	0.0	0.0
1460	ZMIZ2	0.0	0.0
1459	ATP5C1	0.0	0.0
1458	IARS2	0.0	0.0
1456	DDX21	0.0	0.0
1443	CKB	0.0	0.0
1455	CPNE3	0.0	0.0
1454	MCM5	0.0	0.0
1453	RAP2B	0.0	0.0
1452	UBQLN1	0.0	0.0
1451	DNAJC5	0.0	0.0
1450	ZDHHC5	0.0	0.0
1449	SMARCA2	0.0	0.0
1448	VDAC3	0.0	0.0
1447	GTF2I	0.0	0.0
1446	RALY	0.0	0.0
1445	TGFB1	0.0	0.0
1444	PSME3	0.0	0.0
1277	DCTN1	0.0	0.0
1276	CDC42SE1	0.0	0.0
1275	FOXM1	0.0	0.0
1111	SEC62	0.0	0.0
1109	EFNA1	0.0	0.0
1108	EIF3I	0.0	0.0
1107	WDR45L	0.0	0.0
1106	GPRC5A	0.0	0.0
1105	CRABP2	0.0	0.0
1104	SUMF2	0.0	0.0
1103	BST2	0.0	0.0
1102	CFH	0.0	0.0
1101	GLO1	0.0	0.0
1100	HNRNPL	0.0	0.0
1099	MAOA	0.0	0.0
1098	HNRNPD	0.0	0.0
1097	PVRL4	0.0	0.0
1096	RDH10	0.0	0.0
1095	TPM2	0.0	0.0
1094	CELSR2	0.0	0.0
1093	RAD23A	0.0	0.0
1091	ADAM15	0.0	0.0
1090	PTPRS	0.0	0.0
1089	GOLGB1	0.0	0.0
1088	HSPH1	0.0	0.0
1087	GLTSCR2	0.0	0.0
1086	ST6GAL1	0.0	0.0
1085	IPO7	0.0	0.0
1084	LMO4	0.0	0.0
1083	EIF6	0.0	0.0
1082	CCNL2	0.0	0.0
1110	CD276	0.0	0.0
1112	MLEC	0.0	0.0
1274	GAS6	0.0	0.0
1113	ERP29	0.0	0.0
1141	PRKAR1A	0.0	0.0
1140	PUF60	0.0	0.0
1138	CAV2	0.0	0.0
1137	TAX1BP3	0.0	0.0
1136	IDH2	0.0	0.0
1135	AP1B1	0.0	0.0
1134	FCGR3A	0.0	0.0
1133	UCP2	0.0	0.0
1132	EIF2AK1	0.0	0.0
1131	MFN2	0.0	0.0
1130	MICALL1	0.0	0.0
1129	FZD6	0.0	0.0
1128	P4HA1	0.0	0.0
1127	UBE2D3	0.0	0.0
1126	UBR4	0.0	0.0
1125	MMP12	0.0	0.0
1124	SRCAP	0.0	0.0
1123	F3	0.0	0.0
1122	SFRS3	0.0	0.0
1121	EIF3K	0.0	0.0
1120	TSKU	0.0	0.0
1119	TP53	0.0	0.0
1118	MX1	0.0	0.0
1117	GHITM	0.0	0.0
1116	ECT2	0.0	0.0
1115	PCNA	0.0	0.0
1114	TRIO	0.0	0.0
1081	ST3GAL1	0.0	0.0
1080	MAT2A	0.0	0.0
1079	STAT6	0.0	0.0
1078	LIMK2	0.0	0.0
1046	EIF3H	0.0	0.0
1045	HN1L	0.0	0.0
1044	CPNE1	0.0	0.0
1043	WNT7B	0.0	0.0
1042	LIPA	0.0	0.0
1041	PAK1	0.0	0.0
1040	PRSS23	0.0	0.0
1039	PSMA7	0.0	0.0
1038	DHCR7	0.0	0.0
1037	KLF13	0.0	0.0
1036	MORF4L2	0.0	0.0
1035	TUFM	0.0	0.0
1034	CTSA	0.0	0.0
1032	MCM3	0.0	0.0
1031	CYC1	0.0	0.0
1030	GABARAP	0.0	0.0
1029	CBX3	0.0	0.0
1028	SYNCRIP	0.0	0.0
1027	C20orf3	0.0	0.0
1026	ACADVL	0.0	0.0
1025	PI3	0.0	0.0
1024	SFPQ	0.0	0.0
1023	NUP210	0.0	0.0
1021	SRP9	0.0	0.0
1020	RAB31	0.0	0.0
1019	ARF6	0.0	0.0
1018	IFNGR1	0.0	0.0
1047	CRKL	0.0	0.0
1048	OAS3	0.0	0.0
1049	FRMD6	0.0	0.0
1065	DHRS3	0.0	0.0
1077	HN1	0.0	0.0
1076	SUMO2	0.0	0.0
1075	SRPR	0.0	0.0
1074	EPHB3	0.0	0.0
1073	ARL4C	0.0	0.0
1072	COX6B1	0.0	0.0
1071	ADM	0.0	0.0
1070	GPX1	0.0	0.0
1069	CDC25B	0.0	0.0
1068	H3F3A	0.0	0.0
1067	SLC16A3	0.0	0.0
1066	EHF	0.0	0.0
1064	SLC25A39	0.0	0.0
1050	NCBP2	0.0	0.0
1063	SDCBP	0.0	0.0
1062	AKR1B1	0.0	0.0
1061	FBN1	0.0	0.0
1060	CTSK	0.0	0.0
1059	LGMN	0.0	0.0
1057	IARS	0.0	0.0
1056	BTG2	0.0	0.0
1055	ENSA	0.0	0.0
1054	CTSL1	0.0	0.0
1053	MET	0.0	0.0
1052	ITM2C	0.0	0.0
1051	PLAT	0.0	0.0
1142	NGRN	0.0	0.0
1144	COL4A5	0.0	0.0
1145	CLDND1	0.0	0.0
1212	TINAGL1	0.0	0.0
1241	TPX2	0.0	0.0
1240	CENPF	0.0	0.0
1239	EIF4EBP1	0.0	0.0
1238	TSC22D3	0.0	0.0
1237	KDM2A	0.0	0.0
1236	FAM102A	0.0	0.0
1235	HTRA1	0.0	0.0
1234	DNAJA1	0.0	0.0
1232	STK24	0.0	0.0
1231	NDUFB5	0.0	0.0
1230	SDK1	0.0	0.0
1229	DHX9	0.0	0.0
1228	C3orf58	0.0	0.0
1227	TRA2B	0.0	0.0
1226	MTSS1	0.0	0.0
1225	PSMA6	0.0	0.0
1224	SUPT16H	0.0	0.0
1223	DIP2B	0.0	0.0
1222	TAF15	0.0	0.0
1221	MFGE8	0.0	0.0
1220	GARS	0.0	0.0
1219	ARCN1	0.0	0.0
1218	GCN1L1	0.0	0.0
1217	KLHL24	0.0	0.0
1216	TM7SF3	0.0	0.0
1215	EIF5B	0.0	0.0
1214	PKN1	0.0	0.0
1242	CIB1	0.0	0.0
1243	UPF1	0.0	0.0
1244	C8orf4	0.0	0.0
1259	IL1RN	0.0	0.0
1273	GOLGA8A	0.0	0.0
1272	ITGB8	0.0	0.0
1271	CXCL9	0.0	0.0
1270	NARS	0.0	0.0
1268	PHLDB2	0.0	0.0
1267	ME1	0.0	0.0
1266	HP1BP3	0.0	0.0
1265	RXRA	0.0	0.0
1264	RBP1	0.0	0.0
1263	ATXN2L	0.0	0.0
1262	ARF5	0.0	0.0
1260	ALG3	0.0	0.0
1258	SUN1	0.0	0.0
1245	ATP2B1	0.0	0.0
1257	GOT2	0.0	0.0
1256	CFB	0.0	0.0
1255	MEST	0.0	0.0
1254	PSMD11	0.0	0.0
1253	MYLK	0.0	0.0
1252	ERRFI1	0.0	0.0
1251	SMS	0.0	0.0
1250	SKP1	0.0	0.0
1249	ERBB2	0.0	0.0
1248	SIK1	0.0	0.0
1247	HINT1	0.0	0.0
1246	ARHGEF12	0.0	0.0
1213	C1orf144	0.0	0.0
1211	CBX5	0.0	0.0
1147	VDAC1	0.0	0.0
1210	TMEM189	0.0	0.0
1175	SF3B2	0.0	0.0
1174	MCM4	0.0	0.0
1173	VAT1	0.0	0.0
1172	HNRNPM	0.0	0.0
1171	CSE1L	0.0	0.0
1170	MAP4K4	0.0	0.0
1169	CNDP2	0.0	0.0
1168	CIRBP	0.0	0.0
1167	DYNLL1	0.0	0.0
1166	TFG	0.0	0.0
1165	POM121	0.0	0.0
1164	SVIL	0.0	0.0
1163	BASP1	0.0	0.0
1162	PIGT	0.0	0.0
1161	SEPN1	0.0	0.0
1160	IRAK1	0.0	0.0
1159	PSME1	0.0	0.0
1158	CDC42BPB	0.0	0.0
1157	SERPINB3	0.0	0.0
1156	GMPS	0.0	0.0
1155	ATP6AP2	0.0	0.0
1154	EFEMP1	0.0	0.0
1153	NOP56	0.0	0.0
1152	SQLE	0.0	0.0
1151	PSMB1	0.0	0.0
1150	SHISA5	0.0	0.0
1149	CRTAP	0.0	0.0
1176	ROD1	0.0	0.0
1177	FLOT1	0.0	0.0
1178	NOTCH1	0.0	0.0
1195	RNF187	0.0	0.0
1209	HERPUD1	0.0	0.0
1208	SUPT5H	0.0	0.0
1207	ARPP19	0.0	0.0
1206	SNRNP70	0.0	0.0
1205	MDH1	0.0	0.0
1203	LRRC59	0.0	0.0
1202	SHFM1	0.0	0.0
1200	MYO1C	0.0	0.0
1199	GNG12	0.0	0.0
1198	ECH1	0.0	0.0
1197	ENO2	0.0	0.0
1196	FBLN2	0.0	0.0
1194	GSR	0.0	0.0
1179	SLC16A1	0.0	0.0
1192	TNFRSF1A	0.0	0.0
1191	H19	0.0	0.0
1190	FYTTD1	0.0	0.0
1189	RPL18A	0.0	0.0
1188	PARP14	0.0	0.0
1187	RBBP4	0.0	0.0
1186	GALNT1	0.0	0.0
1184	IL8	0.0	0.0
1183	JAK1	0.0	0.0
1182	ATRN	0.0	0.0
1181	HM13	0.0	0.0
1180	CCT8	0.0	0.0
1535	EXT2	0.0	0.0
1537	CBX1	0.0	0.0
1015	TNRC18	0.0	0.0
1891	ROBO1	0.0	0.0
1889	PCOLCE	0.0	0.0
1888	THOC3	0.0	0.0
1887	SNX17	0.0	0.0
1886	COX7C	0.0	0.0
1885	RBMX	0.0	0.0
1884	TSPAN7	0.0	0.0
1883	COX5A	0.0	0.0
1882	GPBP1L1	0.0	0.0
1881	PIK3R2	0.0	0.0
1880	ABCF3	0.0	0.0
1879	PTGR1	0.0	0.0
1878	SMARCC1	0.0	0.0
1877	PBX1	0.0	0.0
1876	RPL36AL	0.0	0.0
1875	KLF4	0.0	0.0
1874	MKRN1	0.0	0.0
1873	HLA-DMA	0.0	0.0
1872	LYPLA1	0.0	0.0
1871	FXYD5	0.0	0.0
1870	API5	0.0	0.0
1869	MATN2	0.0	0.0
1868	DAD1	0.0	0.0
1867	SRPRB	0.0	0.0
1866	IMPA2	0.0	0.0
1865	CYBB	0.0	0.0
1864	GNB4	0.0	0.0
1863	EPS8L2	0.0	0.0
1890	SEPT11	0.0	0.0
1892	KIAA0664	0.0	0.0
1925	ADRM1	0.0	0.0
1893	TNPO2	0.0	0.0
1923	YKT6	0.0	0.0
1921	CENPB	0.0	0.0
1920	NDST1	0.0	0.0
1919	ABCA3	0.0	0.0
1918	STEAP3	0.0	0.0
1917	CD163	0.0	0.0
1916	MBTPS1	0.0	0.0
1915	CDK6	0.0	0.0
1914	YME1L1	0.0	0.0
1913	ATP6V1B2	0.0	0.0
1912	PSMC3	0.0	0.0
1911	POLE3	0.0	0.0
1910	MAGED2	0.0	0.0
1909	HGSNAT	0.0	0.0
1907	SAMD4B	0.0	0.0
1906	SPCS3	0.0	0.0
1905	NCOA7	0.0	0.0
1904	KIAA1199	0.0	0.0
1903	FOXK2	0.0	0.0
1902	EIF3F	0.0	0.0
1901	POLR2B	0.0	0.0
1900	KDM3A	0.0	0.0
1899	GCLM	0.0	0.0
1898	TCF20	0.0	0.0
1896	NXN	0.0	0.0
1895	NEDD4L	0.0	0.0
1894	C22orf28	0.0	0.0
1862	TUFT1	0.0	0.0
1861	APOL6	0.0	0.0
1860	CERCAM	0.0	0.0
1859	SLC25A1	0.0	0.0
1827	IRF1	0.0	0.0
1826	MTA2	0.0	0.0
1825	AKT2	0.0	0.0
1824	UQCRB	0.0	0.0
1823	JTB	0.0	0.0
1822	GPAA1	0.0	0.0
1821	METTL7A	0.0	0.0
1820	RAP1B	0.0	0.0
1819	C11orf58	0.0	0.0
1818	PLOD3	0.0	0.0
1817	GTF3C1	0.0	0.0
1816	ERLIN2	0.0	0.0
1815	BAIAP2	0.0	0.0
1814	RAB25	0.0	0.0
1813	STAU1	0.0	0.0
1812	SEC16A	0.0	0.0
1811	BRD4	0.0	0.0
1810	ST6GALNAC2	0.0	0.0
1809	VAPA	0.0	0.0
1808	ARPC4	0.0	0.0
1807	RAPGEF1	0.0	0.0
1806	FAM84A	0.0	0.0
1805	SLC7A11	0.0	0.0
1803	GOLIM4	0.0	0.0
1802	UBR5	0.0	0.0
1801	TSPYL5	0.0	0.0
1799	PTPRK	0.0	0.0
1828	SRP14	0.0	0.0
1829	TH1L	0.0	0.0
1830	NAP1L4	0.0	0.0
1846	COX6C	0.0	0.0
1858	PRDX3	0.0	0.0
1857	TCF4	0.0	0.0
1856	ENDOD1	0.0	0.0
1855	EDF1	0.0	0.0
1854	MAGT1	0.0	0.0
1853	TNPO1	0.0	0.0
1852	SH3BP4	0.0	0.0
1851	ESYT1	0.0	0.0
1850	RAB5B	0.0	0.0
1849	UBE2Z	0.0	0.0
1848	ALDOC	0.0	0.0
1847	CDK16	0.0	0.0
1845	C6orf62	0.0	0.0
1831	WHSC1	0.0	0.0
1844	SAPS1	0.0	0.0
1843	SKI	0.0	0.0
1842	KDM5C	0.0	0.0
1841	IGF2BP3	0.0	0.0
1840	DBNL	0.0	0.0
1839	USP7	0.0	0.0
1838	RAB14	0.0	0.0
